FIPS_VTD,PRECINCT NAME,WD,CG,LEG,CM,S DST,S1,S2,C,V,MCD NAME        ,JD,TC,ME,MCD,PRCT,CC,COVTD,7am ,EDR,Signatures,AB-Reg,AB-Fed,AB-Pres,Ballots,PresR,PresDFL,PresG,PresCP,PresOther,PresLib,PresRP,PresRPM,PresSWP,USSenR,USSenDFL,USSenInd,USSenOther,USSenCP,USSenSWP,USSenLib,USSenGRP,CONG_DIST,CongR,CongDFL,CongInd,CongOther,CongCP,CongLib,MNSenR,MNSenDFL,MNSenInd,MNSenCP,MNSenNP,MNLegR,MNLegDFL,MNLegInd,MNLegCP,MNLegLib,MNLegG
0850090,LISMORE TWP.           ,0,2,21B,2,18400,0,0,N,O,LISMORE TOWNSHIP              ,5,T,N,085,0090,53,530090,111,8,85,5,0,0,90,40,43,2,0,0,0,0,0,0,38,41,1,3,1,0,0,2,2,38,46,2,1,0,1,30,55,3,0,0,55,31,0,0,0,0
0950095,LITTLE ROCK TWP.       ,0,2,22A,3,51800,0,0,N,O,LITTLE ROCK TOWNSHIP          ,5,T,N,095,0095,53,530095,123,4,88,8,0,0,96,56,37,1,0,2,0,0,2,0,57,30,5,4,0,1,0,3,2,38,53,3,1,0,1,33,58,0,0,0,42,54,0,0,0,0
1000100,LORAIN TWP.            ,0,2,22A,1,51800,0,0,N,O,LORAIN TOWNSHIP               ,5,T,N,100,0100,53,530100,198,10,153,9,0,0,162,89,61,3,1,4,0,0,3,1,92,62,1,1,0,0,0,1,2,77,79,3,0,0,0,59,96,0,0,0,78,80,0,0,0,0
1050105,OLNEY TWP.             ,0,2,22A,2,51800,0,0,N,O,OLNEY TOWNSHIP                ,5,T,N,105,0105,53,530105,112,10,80,7,0,0,87,42,39,5,0,1,0,0,1,0,43,35,4,2,1,0,0,1,2,42,41,2,0,0,0,25,58,0,0,0,49,38,0,0,0,0
1100110,RANSOM TWP.            ,0,2,22A,3,51800,0,0,N,O,RANSOM TOWNSHIP               ,5,T,N,110,0110,53,530110,156,14,104,10,0,0,114,65,40,5,0,3,0,0,3,0,55,49,2,3,2,0,0,1,2,63,44,5,0,0,0,48,62,0,0,0,59,53,0,0,0,0
1150115,ROUND LAKE             ,0,2,22A,1,51600,0,0,N,O,ROUND LAKE CITY               ,5,C,N,115,0115,53,530115,259,15,191,8,0,0,199,84,100,6,0,4,0,0,4,0,71,111,6,7,2,2,0,3,2,72,110,6,1,0,1,56,133,0,0,0,81,115,0,0,0,0
1200120,RUSHMORE               ,0,2,22A,3,51800,0,0,N,O,RUSHMORE CITY                 ,5,C,N,120,0120,53,530120,208,22,160,1,0,0,161,81,73,5,0,2,0,0,2,0,81,65,5,5,0,4,0,1,2,89,68,2,0,0,0,63,94,0,0,0,78,82,0,0,0,0
1250125,SEWARD TWP.            ,0,2,22A,2,51800,0,0,N,O,SEWARD TOWNSHIP               ,5,T,N,125,0125,53,530125,155,8,124,11,0,0,135,81,48,5,0,1,0,0,1,0,75,53,3,3,1,0,0,2,2,73,58,2,0,0,0,44,89,0,0,0,43,92,0,0,0,0
1300130,SUMMIT LAKE TWP.       ,0,2,22A,1,51800,0,0,N,O,SUMMIT LAKE TOWNSHIP          ,5,T,N,130,0130,53,530130,218,13,167,8,0,0,175,91,71,7,0,1,0,0,1,0,79,89,3,2,0,1,0,1,2,71,102,2,0,0,0,35,133,0,0,0,56,119,0,0,0,0
1350135,WESTSIDE TWP.          ,0,2,21B,2,18400,0,0,N,O,WESTSIDE TOWNSHIP             ,5,T,N,135,0135,53,530135,128,9,98,1,0,0,99,47,43,6,0,2,0,0,2,0,49,37,7,1,0,0,0,1,2,50,44,3,0,0,0,42,53,4,0,0,57,41,0,0,0,0
1390140,WILMONT                ,0,2,22A,2,51800,0,0,N,O,WILMONT CITY                  ,5,C,N,139,0140,53,530140,202,30,158,8,0,0,166,71,83,7,0,3,0,0,3,0,65,83,7,5,0,3,0,2,2,63,95,2,1,0,1,42,115,0,0,0,68,98,0,0,0,0
1400145,WILMONT TWP.           ,0,2,22A,2,16900,0,0,N,O,WILMONT TOWNSHIP              ,5,T,N,140,0145,53,530145,143,10,122,4,0,0,126,62,55,5,0,3,0,0,3,0,46,71,5,1,0,0,0,1,2,45,75,3,1,1,0,32,90,0,0,0,47,79,0,0,0,0
1500150,WORTHINGTON W-1 P-1    ,1,2,22A,4,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0150,53,530150,638,63,500,51,0,0,551,344,187,10,0,4,1,0,3,0,321,197,19,4,0,3,1,0,2,295,241,7,3,1,2,230,309,0,0,0,324,221,0,0,0,0
1500155,WORTHINGTON W-1 P-2    ,1,2,22A,3,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0155,53,530155,490,40,340,18,0,0,358,159,180,11,0,4,1,1,2,0,153,161,27,10,0,4,2,4,2,153,184,10,4,0,4,98,249,0,0,0,144,211,0,0,0,0
1500160,WORTHINGTON W-1 P-3    ,1,2,22A,4,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0160,53,530160,410,45,249,25,0,0,274,142,120,5,2,4,3,0,1,0,119,130,12,6,0,3,0,3,2,129,130,6,2,2,0,110,149,0,0,0,140,129,0,0,0,0
1500165,WORTHINGTON W-1 P-4    ,0,2,22A,4,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0165,53,530165,498,78,374,21,0,0,395,177,196,8,0,1,0,0,1,0,158,196,18,12,3,4,1,4,2,153,219,7,3,3,0,117,261,0,0,0,161,228,0,0,0,0
1500166,WORTHINGTON W-1 P-5    ,1,2,22A,1,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0166,53,530166,478,92,362,17,0,0,379,158,202,4,0,3,0,1,2,0,165,182,15,6,1,2,2,1,2,148,207,8,2,1,1,119,242,0,0,0,159,209,0,0,0,0
1500170,WORTHINGTON W-2 P-1    ,2,2,22A,5,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0170,53,530170,774,62,511,111,0,0,622,369,226,14,0,1,0,0,1,0,326,253,21,5,2,0,2,1,2,311,284,9,3,0,3,252,338,0,0,0,354,251,0,0,0,0
1500175,WORTHINGTON W-2 P-2    ,2,2,22A,5,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0175,53,530175,634,51,463,53,0,0,516,281,211,14,0,5,1,0,4,0,246,240,17,8,1,2,3,2,2,246,255,7,2,0,2,178,332,0,0,0,262,252,0,0,0,0
1500180,WORTHINGTON W-2 P-3    ,2,2,22A,4,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0180,53,530180,519,57,327,47,0,0,374,179,156,9,2,10,2,2,6,0,163,166,8,19,5,7,1,6,2,156,176,14,8,4,4,113,229,0,0,0,167,188,0,0,0,0
1500185,WORTHINGTON W-2 P-4    ,2,2,22A,5,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0185,53,530185,542,72,408,19,0,0,427,215,186,14,1,5,2,1,1,1,202,189,12,12,3,2,3,4,2,191,217,7,2,0,2,154,256,0,0,0,204,214,0,0,0,0
1500186,WORTHINGTON W-2 P-5    ,0,2,22A,5,51800,0,0,N,O,WORTHINGTON CITY              ,5,C,N,150,0186,53,530186,601,64,453,43,0,0,496,257,206,17,0,5,2,0,2,1,248,222,11,6,0,2,2,2,2,237,236,12,4,0,4,182,294,0,0,0,243,246,0,0,0,0
1550190,WORTHINGTON TWP.       ,0,2,22A,3,51800,0,0,N,O,WORTHINGTON TOWNSHIP          ,5,T,N,155,0190,53,530190,224,19,162,19,0,0,181,116,62,1,0,1,0,1,0,0,106,69,3,3,3,0,0,0,2,85,89,4,1,0,1,68,107,0,0,0,99,81,0,0,0,0
0050005,ADA W-1                ,0,7,02A,4,85400,0,0,N,O,ADA CITY                      ,9,C,N,005,0005,54,540005,482,48,345,29,0,0,374,187,160,5,2,13,2,0,10,1,152,203,8,8,0,4,4,0,7,77,284,0,4,4,0,120,247,0,0,0,145,218,0,0,0,0
0050010,ADA W-2                ,0,7,02A,4,85400,0,0,N,O,ADA CITY                      ,9,C,N,005,0010,54,540010,621,48,457,23,0,0,480,232,217,16,0,14,1,0,13,0,211,257,6,5,0,3,2,0,7,81,386,0,4,4,0,141,334,0,0,0,170,295,0,0,0,0
0100015,ANTHONY TWP.           ,0,7,02A,2,52700,0,0,N,P,ANTHONY TOWNSHIP              ,9,T,N,010,0015,54,540015,48,7,38,4,0,0,42,29,13,0,0,0,0,0,0,0,22,19,1,0,0,0,0,0,7,10,29,0,2,2,0,20,20,0,0,0,18,23,0,0,0,0
0150020,BEAR PARK TWP.         ,0,7,02A,1,59900,0,0,N,P,BEAR PARK TOWNSHIP            ,9,T,N,015,0020,54,540020,107,17,103,4,0,0,107,43,59,2,0,3,0,0,3,0,36,68,2,0,0,0,0,0,7,10,93,0,3,3,0,23,82,0,0,0,31,75,0,0,0,0
0200025,BORUP                  ,0,7,02A,3,85400,0,0,N,P,BORUP CITY                    ,9,C,N,020,0025,54,540025,51,4,36,3,0,0,39,15,19,1,0,3,0,0,3,0,18,20,0,1,0,1,0,0,7,5,33,0,1,1,0,12,27,0,0,0,12,27,0,0,0,0
0250030,FLOM TWP.              ,0,7,02A,5,43500,0,0,N,P,FLOM TOWNSHIP                 ,9,T,N,025,0030,54,540030,125,10,111,2,0,0,113,51,49,6,0,5,0,0,5,0,42,67,2,2,0,2,0,0,7,22,91,0,0,0,0,34,76,0,0,0,42,69,0,0,0,0
0300035,FOSSUM TWP.            ,0,7,02A,1,43200,0,0,N,P,FOSSUM TOWNSHIP               ,9,T,N,030,0035,54,540035,104,6,88,2,0,0,90,42,40,4,0,3,0,0,2,1,37,49,2,1,1,0,0,0,7,16,70,0,1,1,0,36,52,0,0,0,32,55,0,0,0,0
0350040,GARY                   ,0,7,02A,1,21500,0,0,N,P,GARY CITY                     ,9,C,N,035,0040,54,540040,118,17,104,3,0,0,107,34,60,7,0,4,1,0,3,0,28,66,3,5,2,0,2,1,7,10,93,0,2,2,0,28,75,0,0,0,44,59,0,0,0,0
0400045,GOOD HOPE TWP.         ,0,7,02A,2,52700,0,0,N,P,GOOD HOPE TOWNSHIP            ,9,T,N,040,0045,54,540045,30,5,31,0,0,0,31,20,10,1,0,0,0,0,0,0,18,12,0,1,0,0,0,1,7,8,22,0,1,1,0,14,17,0,0,0,16,15,0,0,0,0
0450050,GREEN MEADOW TWP.      ,0,7,02A,1,21500,0,0,N,P,GREEN MEADOW TOWNSHIP         ,9,T,N,045,0050,54,540050,76,5,58,2,0,0,60,18,33,0,0,7,0,0,7,0,19,39,1,0,0,0,0,0,7,8,50,0,2,2,0,19,36,0,0,0,14,44,0,0,0,0
0490055,HALSTAD                ,0,7,02A,2,52700,0,0,N,P,HALSTAD CITY                  ,9,C,N,049,0055,54,540055,337,44,266,38,0,0,304,159,125,6,1,6,0,0,6,0,147,138,2,1,0,0,0,1,7,77,206,0,4,4,0,96,194,0,0,0,122,166,0,0,0,0
0500060,HALSTAD TWP.           ,0,7,02A,2,52700,0,0,N,P,HALSTAD TOWNSHIP              ,9,T,N,050,0060,54,540060,88,12,68,7,0,0,75,55,19,1,0,0,0,0,0,0,50,22,1,2,1,0,0,1,7,21,52,0,2,2,0,42,33,0,0,0,46,29,0,0,0,0
0600065,HEGNE TWP.             ,0,7,02A,3,52700,0,0,N,P,HEGNE TOWNSHIP                ,9,T,N,060,0065,54,540065,48,3,31,5,0,0,36,23,11,1,0,1,0,0,1,0,21,13,2,0,0,0,0,0,7,6,30,0,0,0,0,14,22,0,0,0,14,21,0,0,0,0
0640070,HENDRUM                ,0,7,02A,3,52700,0,0,N,P,HENDRUM CITY                  ,9,C,N,064,0070,54,540070,178,20,144,6,0,0,150,73,62,11,0,3,0,0,3,0,56,84,5,3,0,2,1,0,7,31,110,0,5,5,0,39,107,0,0,0,57,88,0,0,0,0
0650075,HENDRUM TWP.           ,0,7,02A,3,52700,0,0,N,P,HENDRUM TOWNSHIP              ,9,T,N,065,0075,54,540075,74,4,59,1,0,0,60,32,22,1,0,5,0,0,5,0,29,29,0,2,0,2,0,0,7,13,44,0,2,2,0,26,34,0,0,0,30,30,0,0,0,0
0750080,HOME LAKE TWP.         ,0,7,02A,5,21500,0,0,N,P,HOME LAKE TOWNSHIP            ,9,T,N,075,0080,54,540080,97,4,75,1,0,0,76,47,27,1,0,1,0,0,1,0,35,40,1,0,0,0,0,0,7,14,62,0,0,0,0,31,45,0,0,0,36,39,0,0,0,0
0800085,LAKE IDA TWP.          ,0,7,02A,1,21500,0,0,N,P,LAKE IDA TOWNSHIP             ,9,T,N,080,0085,54,540085,92,6,79,6,0,0,85,46,32,0,0,7,0,0,7,0,38,44,1,2,0,2,0,0,7,16,69,0,0,0,0,28,56,0,0,0,39,45,0,0,0,0
0850090,LEE TWP.               ,0,7,02A,3,85400,0,0,N,P,LEE TOWNSHIP                  ,9,T,N,085,0090,54,540090,97,11,86,4,0,0,90,45,38,2,0,4,1,0,3,0,28,56,3,1,0,0,1,0,7,15,73,0,1,1,0,27,62,0,0,0,27,61,0,0,0,0
0900095,LOCKHART TWP.          ,0,7,02A,2,59900,0,0,N,P,LOCKHART TOWNSHIP             ,9,T,N,090,0095,54,540095,35,4,31,1,0,0,32,23,6,0,1,2,0,0,2,0,20,10,0,1,1,0,0,0,7,7,23,0,1,1,0,16,16,0,0,0,13,18,0,0,0,0
0950100,MCDONALDSVILLE TWP.    ,0,7,02A,3,85400,0,0,N,P,MCDONALDSVILLE TOWNSHIP       ,9,T,N,095,0100,54,540100,135,10,107,7,0,0,114,73,31,5,0,5,0,1,4,0,61,50,1,1,1,0,0,0,7,20,91,0,1,1,0,41,70,0,0,0,52,60,0,0,0,0
1000105,MARY TWP.              ,0,7,02A,3,52700,0,0,N,P,MARY TOWNSHIP                 ,9,T,N,100,0105,54,540105,62,4,48,3,0,0,51,22,21,6,0,2,0,0,2,0,16,30,3,1,0,0,0,1,7,6,43,0,1,1,0,13,37,0,0,0,14,36,0,0,0,0
1050110,PERLEY                 ,0,7,02A,3,52700,0,0,N,P,PERLEY CITY                   ,9,C,N,105,0110,54,540110,56,20,51,1,0,0,52,27,24,0,0,1,0,0,1,0,16,33,3,0,0,0,0,0,7,7,42,0,2,2,0,15,37,0,0,0,16,36,0,0,0,0
1100115,PLEASANT VIEW TWP.     ,0,7,02A,2,85400,0,0,N,P,PLEASANT VIEW TOWNSHIP        ,9,T,N,110,0115,54,540115,79,5,55,5,0,0,60,29,28,0,0,3,0,0,3,0,24,32,4,0,0,0,0,0,7,10,49,0,1,1,0,18,42,0,0,0,20,40,0,0,0,0
1150120,ROCKWELL TWP.          ,0,7,02A,3,21500,0,0,N,P,ROCKWELL TOWNSHIP             ,9,T,N,115,0120,54,540120,45,7,35,3,0,0,38,20,16,1,0,1,0,0,1,0,20,17,1,0,0,0,0,0,7,13,25,0,0,0,0,16,22,0,0,0,19,19,0,0,0,0
1190125,SHELLY                 ,0,7,02A,2,59200,0,0,N,P,SHELLY CITY                   ,9,C,N,119,0125,54,540125,118,24,106,4,0,0,110,65,37,5,0,2,0,0,2,0,58,47,2,2,0,2,0,0,7,27,83,0,0,0,0,44,65,0,0,0,48,61,0,0,0,0
1200130,SHELLY TWP.            ,0,7,02A,2,59200,0,0,N,P,SHELLY TOWNSHIP               ,9,T,N,120,0130,54,540130,81,7,68,2,0,0,70,33,30,5,0,2,0,0,2,0,27,41,1,1,1,0,0,0,7,13,55,0,0,0,0,25,43,0,0,0,29,40,0,0,0,0
1300135,SPRING CREEK TWP.      ,0,7,02A,1,85400,0,0,N,P,SPRING CREEK TOWNSHIP         ,9,T,N,130,0135,54,540135,42,5,32,2,0,0,34,20,14,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,7,9,25,0,0,0,0,17,17,0,0,0,15,19,0,0,0,0
1350140,STRAND TWP.            ,0,7,02A,1,21500,0,0,N,P,STRAND TOWNSHIP               ,9,T,N,135,0140,54,540140,79,10,69,3,0,0,72,26,41,3,0,2,0,0,2,0,21,45,4,1,0,1,0,0,7,6,62,0,1,1,0,20,49,0,0,0,18,51,0,0,0,0
1400145,SUNDAL TWP.            ,0,7,02A,1,59900,0,0,N,P,SUNDAL TOWNSHIP               ,9,T,N,140,0145,54,540145,65,10,65,0,0,0,65,35,23,2,0,5,1,0,4,0,26,37,2,0,0,0,0,0,7,13,48,0,4,4,0,23,42,0,0,0,27,37,0,0,0,0
1450150,TWIN VALLEY            ,0,7,02A,5,21500,0,0,N,P,TWIN VALLEY CITY              ,9,C,N,145,0150,54,540150,444,61,347,40,0,0,387,157,198,18,1,8,1,1,6,0,146,213,8,10,0,3,1,6,7,75,295,0,5,5,0,117,257,0,0,0,152,221,0,0,0,0
1500155,WAUKON TWP.            ,0,7,02A,1,43200,0,0,N,P,WAUKON TOWNSHIP               ,9,T,N,150,0155,54,540155,82,16,82,2,0,0,84,30,46,4,0,3,0,1,2,0,21,59,2,1,0,0,0,1,7,7,75,0,2,2,0,23,61,0,0,0,19,63,0,0,0,0
1550160,WILD RICE TWP.         ,0,7,02A,5,21500,0,0,N,P,WILD RICE TOWNSHIP            ,9,T,N,155,0160,54,540160,177,27,147,6,0,0,153,86,50,6,0,9,1,0,8,0,77,63,5,3,0,1,0,2,7,41,107,0,3,3,0,65,84,0,0,0,81,70,0,0,0,0
1600165,WINCHESTER TWP.        ,0,7,02A,3,85400,0,0,N,P,WINCHESTER TOWNSHIP           ,9,T,N,160,0165,54,540165,43,1,34,0,0,0,34,11,14,3,2,4,0,0,4,0,10,24,0,0,0,0,0,0,7,2,32,0,0,0,0,8,26,0,0,0,7,27,0,0,0,0
0050005,BYRON                  ,0,1,28B,5,53100,0,0,N,O,BYRON CITY                    ,3,C,N,005,0005,55,550005,1709,421,1533,78,0,0,1611,852,669,47,2,24,7,2,15,0,794,732,42,20,2,8,5,5,1,976,571,0,32,0,32,939,582,0,0,0,1409,0,0,0,0,0
0100010,CASCADE TWP. P-1       ,0,1,31A,5,53500,0,0,N,O,CASCADE TOWNSHIP              ,3,T,N,010,0010,55,550010,1741,267,1505,131,1,0,1639,943,615,55,4,18,6,0,12,0,876,652,76,16,2,2,6,6,1,1086,510,0,23,0,23,985,545,0,0,0,1338,0,0,0,0,0
0150015,CHATFIELD              ,0,1,31B,4,22700,0,0,N,O,CHATFIELD CITY                ,3,C,N,015,0015,55,550015,688,133,581,23,0,0,604,290,279,22,2,8,0,1,6,1,288,288,8,12,2,1,1,8,1,368,218,0,9,0,9,384,207,0,0,0,386,207,0,0,0,0
0190020,DOVER                  ,0,1,31B,4,53300,0,0,N,O,DOVER CITY                    ,3,C,N,019,0020,55,550020,236,14,192,13,0,0,205,98,91,11,0,5,0,0,4,1,86,103,4,6,0,3,0,3,1,109,85,0,5,0,5,100,93,0,0,0,97,96,0,0,0,0
0200025,DOVER TWP.             ,0,1,31B,4,85800,0,0,N,O,DOVER TOWNSHIP                ,3,T,N,020,0025,55,550025,242,35,213,6,0,0,216,130,67,13,0,4,0,0,4,0,124,79,6,4,0,2,1,1,1,148,54,0,8,0,8,151,56,0,0,0,143,62,0,0,0,0
0300030,ELMIRA TWP.            ,0,1,31B,4,85800,0,0,N,O,ELMIRA TOWNSHIP               ,3,T,N,030,0030,55,550030,226,30,194,3,0,0,197,104,87,1,0,2,0,0,2,0,100,85,5,5,0,1,3,1,1,123,68,0,4,0,4,132,63,0,0,0,123,72,0,0,0,0
0340035,EYOTA                  ,0,1,31B,4,53300,0,0,N,O,EYOTA CITY                    ,3,C,N,034,0035,55,550035,849,183,794,23,1,0,822,458,314,34,1,13,2,0,9,2,434,342,24,17,2,3,1,11,1,505,295,0,10,0,10,469,327,0,0,0,456,324,0,0,0,0
0350040,EYOTA TWP.             ,0,1,31B,4,53300,0,0,N,O,EYOTA TOWNSHIP                ,3,T,N,035,0040,55,550040,278,27,237,6,0,0,242,157,69,10,1,3,0,0,3,0,153,75,3,8,0,2,1,5,1,177,61,0,2,0,2,172,60,0,0,0,156,77,0,0,0,0
0450045,FARMINGTON TWP.        ,0,1,31A,4,81000,0,0,N,O,FARMINGTON TOWNSHIP           ,3,T,N,045,0045,55,550045,308,36,271,14,0,0,284,164,102,8,0,10,3,1,6,0,153,108,15,3,0,0,1,2,1,186,79,0,11,0,11,159,103,0,0,0,233,0,0,0,0,0
0500050,HAVERHILL TWP.         ,0,1,31A,4,80600,0,0,N,O,HAVERHILL TOWNSHIP            ,3,T,N,050,0050,55,550050,996,108,838,73,0,0,911,529,344,27,1,7,2,1,4,0,474,365,42,12,1,4,2,5,1,578,306,0,11,0,11,538,310,0,0,0,744,0,0,0,0,0
0550055,HIGH FOREST TWP.       ,0,1,31A,4,53500,0,0,N,O,HIGH FOREST TOWNSHIP          ,3,T,N,055,0055,55,550055,652,46,522,30,0,0,568,352,185,16,0,10,3,0,6,1,338,199,13,8,1,2,1,4,1,402,150,0,4,0,4,430,118,0,0,0,531,0,0,0,0,0
0600060,KALMAR TWP.            ,0,1,28B,5,53500,0,0,N,O,KALMAR TOWNSHIP               ,3,T,N,060,0060,55,550060,711,101,645,41,0,0,686,390,239,36,0,19,9,1,6,3,363,254,36,20,2,3,7,8,1,438,213,0,22,0,22,390,260,0,0,0,576,0,0,0,0,0
0650065,MARION TWP. P-1        ,0,1,31A,7,53500,0,0,N,O,MARION TOWNSHIP               ,3,T,N,065,0065,55,550065,3295,454,2754,158,0,0,2912,1565,1194,104,6,26,13,1,11,1,1452,1249,104,67,9,16,12,30,1,1735,1063,0,59,0,59,1629,1120,0,0,0,2384,0,0,0,0,0
0650066,MARION TWP. P-2        ,0,1,30B,7,53500,0,0,N,O,MARION TWP.                   ,3,T,N,065,0066,55,550066,38,2,25,1,0,0,26,13,9,2,0,1,0,0,1,0,10,12,0,3,0,1,0,2,1,16,9,0,1,0,1,11,14,0,0,0,11,13,0,0,0,0
0700070,NEW HAVEN TWP.         ,0,1,31A,5,53500,0,0,N,O,NEW HAVEN TOWNSHIP            ,3,T,N,070,0070,55,550070,741,114,673,33,0,0,706,369,298,29,0,10,0,0,10,0,352,309,28,12,2,5,3,2,1,452,231,0,16,0,16,390,282,0,0,0,599,0,0,0,0,0
0750075,ORION TWP.             ,0,1,31B,4,53300,0,0,N,O,ORION TOWNSHIP                ,3,T,N,075,0075,55,550075,375,56,303,15,0,0,318,178,119,12,1,6,0,0,6,0,177,120,8,7,1,3,0,3,1,218,92,0,6,0,6,219,88,0,0,0,192,114,0,0,0,0
0790080,ORONOCO                ,0,1,31A,5,53500,0,0,N,O,ORONOCO CITY                  ,3,C,N,079,0080,55,550080,555,73,463,12,0,0,475,258,193,19,1,3,1,0,2,0,257,183,25,9,2,2,0,5,1,296,167,0,8,0,8,266,183,0,0,0,393,0,0,0,0,0
0800085,ORONOCO TWP.           ,0,1,31A,5,80500,0,0,N,O,ORONOCO TOWNSHIP              ,3,T,N,080,0085,55,550085,1185,189,994,83,0,0,1077,640,387,33,2,8,2,0,6,0,589,408,43,20,3,5,6,6,1,674,359,0,23,0,23,631,371,0,0,0,853,0,0,0,0,0
0820088,PINE ISLAND P-2        ,0,1,31A,5,25500,0,0,N,O,PINE ISLAND CITY              ,3,C,N,082,0088,55,550088,46,20,32,0,0,0,52,16,34,2,0,0,0,0,0,0,17,30,4,0,0,0,0,0,1,23,29,0,0,0,0,22,27,0,0,0,40,0,0,0,0,0
0850090,PLEASANT GROVE TWP.    ,0,1,31A,4,53500,0,0,N,O,PLEASANT GROVE TOWNSHIP       ,3,T,N,085,0090,55,550090,461,49,399,16,0,0,416,213,165,22,1,14,3,0,11,0,219,158,18,10,3,0,3,4,1,269,125,0,13,0,13,275,120,0,0,0,361,0,0,0,0,0
0900095,QUINCY TWP.            ,0,1,31B,4,85800,0,0,N,O,QUINCY TOWNSHIP               ,3,T,N,090,0095,55,550095,205,23,171,5,0,0,176,111,55,1,1,7,1,0,6,0,103,63,5,3,1,0,0,2,1,124,46,0,4,0,4,118,54,0,0,0,112,59,0,0,0,0
0950100,ROCHESTER W-1 P-1      ,0,1,31A,6,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0100,55,550100,1733,207,1433,62,0,0,1495,665,740,61,0,16,4,2,10,0,592,795,50,29,2,9,8,10,1,811,630,0,28,0,28,669,738,0,0,0,1168,0,0,0,0,0
0950105,ROCHESTER W-1 P-2      ,0,1,30B,6,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0105,55,550105,1150,208,834,68,0,0,902,435,418,30,1,6,3,1,2,0,390,439,30,17,2,4,4,7,1,510,344,0,15,0,15,496,355,0,0,0,444,414,0,0,0,0
0950110,ROCHESTER W-1 P-3      ,0,1,30B,3,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0110,55,550110,1371,265,794,56,0,0,1110,420,611,59,2,12,6,1,4,1,388,615,45,30,4,11,6,9,1,499,530,0,36,0,36,483,559,0,0,0,467,574,0,0,0,0
0950115,ROCHESTER W-3 P-4      ,0,1,30A,5,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0115,55,550115,2751,553,2373,159,0,0,2558,1423,1024,51,1,21,6,2,12,1,1278,1113,77,25,5,3,9,8,1,1675,770,0,25,0,25,1555,853,0,0,0,1624,713,0,0,0,0
0950116,ROCHESTER W-1 P-5      ,0,1,31A,4,53400,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0116,55,550116,9,1,4,0,0,0,4,2,1,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
0950117,ROCHESTER W-3 P-5      ,0,1,31A,5,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0117,55,550117,587,241,653,30,0,0,678,380,276,13,1,8,5,0,3,0,340,293,24,12,3,2,5,2,1,434,216,0,14,0,14,367,257,0,0,0,547,0,0,0,0,0
0950120,ROCHESTER W-2 P-1      ,0,1,30B,1,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0120,55,550120,2139,353,1480,176,0,0,1658,725,804,83,3,31,13,1,17,0,643,859,69,43,9,11,11,12,1,823,726,0,41,0,41,923,620,0,0,0,775,766,0,0,0,0
0950125,ROCHESTER W-2 P-2      ,0,1,30B,6,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0125,55,550125,3819,503,2934,414,6,0,3355,1746,1416,140,2,26,6,4,14,2,1575,1530,134,47,9,13,9,16,1,1884,1336,0,48,0,48,2374,825,0,0,0,1917,1273,0,0,0,0
0950130,ROCHESTER W-2 P-3      ,0,1,31A,6,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0130,55,550130,671,84,531,96,0,0,627,368,239,16,0,1,1,0,0,0,327,264,20,2,0,0,1,1,1,409,193,0,2,0,2,392,177,0,0,0,481,0,0,0,0,0
0950135,ROCHESTER W-1 P-4      ,0,1,31A,7,53400,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0135,55,550135,3328,559,2749,192,0,0,2904,1558,1215,84,4,38,12,3,21,2,1432,1271,114,44,7,6,7,24,1,1834,965,0,53,0,53,1636,1061,0,0,0,2327,0,0,0,0,0
0950136,ROCHESTER W-1 P-6      ,0,1,31A,7,53400,0,0,Y,O,ROCHESTER CITY                ,3,C,N,095,0136,55,550136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0950140,ROCHESTER W-3 P-1      ,0,1,30A,5,53500,0,0,N,O,ROCHESTER CITY                ,3,C,N,095,0140,55,550140,2008,344,1006,110,0,0,1446,720,632,62,2,20,8,0,11,1,675,640,52,40,6,12,13,9,1,829,541,0,31,0,31,787,578,0,0,0,841,491,0,0,0,0
